ENOTA,VLV_MID,VLV_ID,VLV_UIME,VLV_DJ,POV_KM2,D_OD,DV_OD,N8,C1,STATUS,CEN_E,CEN_N
LV,21334600,133029,Velenje Ljudska univerza,,0.05,2022/09/22,2022/09/22,13301029,,V,509031,135616
LV,21334618,133030,Velenje Sejna dvorana MOV,,0.25,2022/09/22,2022/09/22,13301030,,V,508820,135296
LV,21334626,133031,Velenje Vrtec Vila Mojca,,0.02,2022/09/22,2022/09/22,13301031,,V,508451,135596
LV,21334634,133032,Velenje MČ Foitova 2,,0.05,2022/09/22,2022/09/22,13301032,,V,508420,135456
LV,21334766,125001,Dom krajanov Gorenje,,4.1,2002/09/17,2002/09/17,12501001,,V,500750,135256
LV,21334774,125002,Gasilski dom Paška vas,,3.24,2002/09/17,2002/09/17,12502002,,V,501730,133606
LV,21334782,125003,Kulturni dom Šmartno ob Paki,,1.76,2002/09/17,2002/09/17,12503003,,V,502510,132236
LV,21334804,125004,Mladinski center Šmartno ob Paki (Marof),,3.77,2014/07/22,2014/07/22,12504004,,V,503110,131116
LV,21334812,125005,Osnova šola Bratov Letonje Šmartno ob Paki,,5.24,2006/09/25,2006/09/25,12505005,,V,502620,133366
LV,21336033,126007,Šoštanj I. - avla OŠ Šoštanj,,1.82,2018/09/06,2018/09/06,12601007,,V,503530,137756
LV,21336041,126009,Topolšica - Dom krajanov,,9.41,2018/09/06,2018/09/06,12601009,,V,501410,140406
LV,21336050,126010,TOPOLŠICA - Večnamenski dom (Lajšanka),,2.22,2022/09/08,2022/09/08,12601010,,V,503400,140386
LV,21336068,126003,Lokovica - Dom krajevne skupnosti,,8.06,2006/09/25,2006/09/25,12601003,,V,502930,135906
LV,21336084,126004,Ravne-Rekracijsko kullturno središče Ravne (REKS),,13.87,2018/09/06,2018/09/06,12601004,,V,504801,140076
LV,21336092,126005,Skorno - Florjan - prostori KS,,3.78,2018/09/06,2018/09/06,12601005,,V,499696,139281
LV,21336106,126006,Skorno - Florjan - gostišče Acman,,4.89,2018/09/06,2018/09/06,12601006,,V,501050,137316
LV,21336114,126001,Bele vode - Osnovna šola,,24.24,2006/09/25,2006/09/25,12601001,,V,493910,141106
LV,21336122,126002,Gaberke - Gasilski dom,,5.93,2018/09/06,2018/09/06,12601002,,V,506031,138996
LV,21336149,126011,Zavodnje - Dom krajanov,,10.33,2018/09/06,2018/09/06,12601011,,V,501320,142686
LV,21336157,126012,Šentvid pri Zavodnju - Andrejev dom,,9.33,2018/09/06,2018/09/06,12601012,,V,498090,143816
LV,21339113,133027,Velenje MČ I Kard. trg 5,,0.02,2022/09/22,2022/09/22,13301027,,V,509471,135756
LV,21340642,126008,Šoštanj II. - avla OŠ Šoštanj,,1.86,2018/09/06,2018/09/06,12601008,,V,503910,137076
LV,21342734,133017,ŠALEK Osnovna šola II,,0.05,2022/09/22,2022/09/22,13301017,,V,509901,136156
LV,21342742,133008,SELO AC Celeia PE Jakopec,,0.6,2022/09/22,2022/09/22,13301008,,V,510821,136816
LE,21433691,13601,Volilna enota  1,,49.27,2006/05/31,2006/05/31,,,V,419408,79157
LE,21433705,13602,Volilna enota  2,,29.95,2006/05/31,2006/05/31,,,V,417438,76977
LE,21433713,13603,Volilna enota  3,,28.11,2006/05/31,2006/05/31,,,V,418298,74567
LE,21433721,13701,Volilna enota  1,,3.61,2006/05/31,2006/05/31,,,V,522901,138365
LE,21433730,13702,Volilna enota  2,,4.78,2006/05/31,2006/05/31,,,V,522851,137925
LE,21433748,13703,Volilna enota  3,,11.01,2006/05/31,2006/05/31,,,V,524451,139515
LE,21433756,13704,Volilna enota  4,,6.82,2006/05/31,2006/05/31,,,V,524721,140665
LE,21433764,13705,Volilna enota  5,,8.96,2006/05/31,2006/05/31,,,V,520601,138665
LE,21433772,13706,Volilna enota  6,,17.35,2006/05/31,2006/05/31,,,V,522951,144075
LE,21433799,13707,Volilna enota  7,,6.81,2006/05/31,2006/05/31,,,V,522331,139585
LE,21433802,13801,Volilna enota  1,,6.07,2006/05/31,2006/05/31,,,V,461029,116417
LE,21433837,14001,Volilna enota  1,,18.91,2006/05/31,2006/05/31,,,V,445259,91637
LE,21433845,14002,Volilna enota  2,,96.77,2006/05/31,2006/05/31,,,V,448809,92647
LE,21433853,14101,Volilna enota  1,,17.83,2006/05/31,2006/05/31,,,V,511531,156326
LE,21433861,14102,Volilna enota  2,,10.09,2006/05/31,2006/05/31,,,V,513672,162976
LE,21433870,14103,Volilna enota  3,,1.11,2006/05/31,2006/05/31,,,V,512752,162366
LE,21433888,14106,Volilna enota  6,,19.23,2006/05/31,2006/05/31,,,V,512841,159216
LE,21433896,14201,Volilna enota  1,,147.16,2006/05/31,2006/05/31,,,V,499260,111116
LE,21433900,14301,Volilna enota  1,,19.25,2006/05/31,2006/05/31,,,V,580571,138944
LE,21433918,14401,Volilna enota  1,,67.01,2006/05/31,2006/05/31,,,V,530411,135735
LE,21433985,14601,Volilna enota  1,,11.61,2006/05/31,2006/05/31,,,V,435131,120175
LE,21433993,14602,Volilna enota  2,,23.88,2006/05/31,2006/05/31,,,V,436122,120961
LE,21434019,14603,Volilna enota  3,,128.32,2006/05/31,2006/05/31,,,V,430639,118927
LE,21434027,14701,Volilna enota  1,,49.25,2006/05/31,2006/05/31,,,V,430989,101077
LE,21434035,14801,Volilna enota  1,,5.17,2006/05/31,2006/05/31,,,V,566872,164774
LE,21434043,14802,Volilna enota  2,,11.78,2006/05/31,2006/05/31,,,V,567552,166804
LE,21434051,14803,Volilna enota  3,,7.2,2006/05/31,2006/05/31,,,V,569312,162544
LE,21434060,14901,Volilna enota  1,,31.13,2006/05/31,2006/05/31,,,V,551330,102194
LE,21434078,15001,Volilna enota  1,,75.07,2006/05/31,2006/05/31,,,V,461608,70416
LE,21434086,15101,Volilna enota  1,,11.44,2006/05/31,2006/05/31,,,V,501760,130536
LE,21434094,15102,Volilna enota  2,,30.92,2006/05/31,2006/05/31,,,V,502970,127636
LE,21434108,15103,Volilna enota  3,,12.64,2006/05/31,2006/05/31,,,V,504160,124756
LE,21434116,15201,Volilna enota  1,,3.61,2006/05/31,2006/05/31,,,V,577812,176023
LE,21434124,15202,Volilna enota  2,,3.46,2006/05/31,2006/05/31,,,V,579732,178113
LE,21434132,15203,Volilna enota  3,,5.7,2006/05/31,2006/05/31,,,V,577132,180223
LE,21434159,15204,Volilna enota  4,,1.59,2006/05/31,2006/05/31,,,V,578112,178013
LE,21434167,15205,Volilna enota  5,,5.17,2006/05/31,2006/05/31,,,V,576742,177023
LE,21434175,15206,Volilna enota  6,,3.39,2006/05/31,2006/05/31,,,V,579092,179683
LE,21434183,15207,Volilna enota  7,,5.01,2006/05/31,2006/05/31,,,V,580202,174663
LE,21434191,15301,Volilna enota  1,,6.76,2006/05/31,2006/05/31,,,V,572282,158914
LE,21434205,15302,Volilna enota  2,,8.97,2006/05/31,2006/05/31,,,V,571142,157944
LE,21434213,15303,Volilna enota  3,,5.24,2006/05/31,2006/05/31,,,V,572892,159304
LE,21434221,15304,Volilna enota  4,,3.53,2006/05/31,2006/05/31,,,V,573201,155904
LE,21434230,15401,Volilna enota  1,,17.48,2006/05/31,2006/05/31,,,V,530480,110865
LE,21434256,15601,Volilna enota  1,,5.08,2006/05/31,2006/05/31,,,V,605242,167912
LE,21434264,15602,Volilna enota  2,,6.95,2006/05/31,2006/05/31,,,V,600982,169823
LE,21434272,15603,Volilna enota  3,,7.29,2006/05/31,2006/05/31,,,V,603482,168052
LE,21434299,15604,Volilna enota  4,,11.81,2006/05/31,2006/05/31,,,V,603172,168873
LE,21434302,15701,Volilna enota  1,,110.1,2006/05/31,2006/05/31,,,V,504539,68295
LE,21434329,15801,Volilna enota  1,,9.42,2006/05/31,2006/05/31,,,V,583843,184823
LE,21434337,15802,Volilna enota  2,,5.53,2006/05/31,2006/05/31,,,V,580872,183833
LE,21434345,15803,Volilna enota  3,,7.21,2006/05/31,2006/05/31,,,V,585173,186313
LE,21434353,15804,Volilna enota  4,,3.11,2006/05/31,2006/05/31,,,V,585772,183703
LE,21434361,15805,Volilna enota  5,,3.49,2006/05/31,2006/05/31,,,V,583252,182103
LE,21434370,15806,Volilna enota  6,,3.51,2006/05/31,2006/05/31,,,V,581002,182533
LE,21434388,15807,Volilna enota  7,,4.86,2006/05/31,2006/05/31,,,V,584652,183533
LE,21434396,15901,Volilna enota  1,,9.58,2006/05/31,2006/05/31,,,V,564471,141004
LE,21434400,15902,Volilna enota  2,,12.2,2006/05/31,2006/05/31,,,V,564041,142554
LE,21434418,16001,Volilna enota  1,,37.59,2006/05/31,2006/05/31,,,V,549671,151305
LE,21434426,16002,Volilna enota  2,,16.11,2006/05/31,2006/05/31,,,V,548050,149476
LE,21434434,16101,Volilna enota  1,,18.13,2006/05/31,2006/05/31,,,V,601163,187762
LE,21434469,16201,Volilna enota  1,,4.59,2006/05/31,2006/05/31,,,V,445659,98367
LE,21434477,16301,Volilna enota  1,,68.71,2006/05/31,2006/05/31,,,V,461290,139607
LE,21434485,16401,Volilna enota  1,,15.83,2006/05/31,2006/05/31,,,V,464430,118717
LE,21434493,16402,Volilna enota  2,,8.22,2006/05/31,2006/05/31,,,V,465060,117587
LE,21434507,16501,Volilna enota  1,,56.1,2006/05/31,2006/05/31,,,V,490808,37465
LE,21434515,16601,Volilna enota  1,,21.12,2006/05/31,2006/05/31,,,V,587291,157343
LE,21434531,16701,Volilna enota  1,,84.26,2006/05/31,2006/05/31,,,V,529482,155455
LE,21434540,16801,Volilna enota  1,,6.54,2006/05/31,2006/05/31,,,V,573661,138334
LE,21434558,16803,Volilna enota  3,,4.72,2006/05/31,2006/05/31,,,V,574884,138466
LE,21434566,16804,Volilna enota  4,,2.21,2006/05/31,2006/05/31,,,V,574381,142174
LE,21434574,16805,Volilna enota  5,,3.61,2006/05/31,2006/05/31,,,V,573501,141104
LE,21434582,16806,Volilna enota  6,,1.64,2006/05/31,2006/05/31,,,V,571621,139944
LE,21434604,16807,Volilna enota  7,,2.78,2006/05/31,2006/05/31,,,V,571897,139065
LE,21434612,16808,Volilna enota  8,,2.04,2006/05/31,2006/05/31,,,V,570295,140950
LE,21434639,16901,Volilna enota  1,,4.96,2006/05/31,2006/05/31,,,V,553672,152024
LE,21434647,16902,Volilna enota  2,,7.55,2006/05/31,2006/05/31,,,V,553191,150114
LE,21434655,17001,Volilna enota  1,,16.77,2006/05/31,2006/05/31,,,V,506799,79795
LE,21434663,17002,Volilna enota  2,,14.34,2006/05/31,2006/05/31,,,V,507129,80755
LE,21434671,17003,Volilna enota  3,,6.03,2006/05/31,2006/05/31,,,V,507889,78525
LE,21434680,17004,Volilna enota  4,,5.55,2006/05/31,2006/05/31,,,V,503299,79225
LE,21434698,17005,Volilna enota  5,,5.37,2006/05/31,2006/05/31,,,V,504949,81105
LE,21434701,17101,Volilna enota  1,,3.6,2006/05/31,2006/05/31,,,V,534401,138852
LE,21434710,17103,Volilna enota  3,,17.02,2006/06/06,2006/06/06,,,V,533501,140265
LE,21434728,17102,Volilna enota  2,,12.6,2006/06/06,2006/06/06,,,V,536721,137375
LE,21434744,17201,Volilna enota  1,,45.99,2006/05/31,2006/05/31,,,V,566329,130237
LE,21434752,17301,Volilna enota  1,,33.46,2006/05/31,2006/05/31,,,V,505700,126796
LE,21434779,17401,Volilna enota  1,,40.58,2006/05/31,2006/05/31,,,V,507090,121925
LE,21434787,17501,Volilna enota  1,,58.07,2006/05/31,2006/05/31,,,V,493241,156016
LE,21434795,17601,Volilna enota  1,,9.87,2006/05/31,2006/05/31,,,V,598841,153979
LE,21434809,17701,Volilna enota  1,,21.79,2006/05/31,2006/05/31,,,V,517311,155556
LE,21434817,17801,Volilna enota  1,,64.5,2006/05/31,2006/05/31,,,V,537931,156985
LE,21434825,17901,Volilna enota  1,,8.96,2006/05/31,2006/05/31,,,V,466488,72066
LE,21434833,18001,Volilna enota  1,,102.34,2006/05/31,2006/05/31,,,V,476310,142317
LE,21434841,18101,Volilna enota  1,,6.45,2006/05/31,2006/05/31,,,V,562292,172744
LE,21434850,18201,Volilna enota  1,,17.65,2006/05/31,2006/05/31,,,V,571701,154324
LE,21434868,18301,Volilna enota  1,,14.97,2006/05/31,2006/05/31,,,V,394368,88517
LE,21434876,18401,Volilna enota  1,,2.36,2006/05/31,2006/05/31,,,V,501340,121526
LE,21434884,18501,Volilna enota  1,,22.9,2006/05/31,2006/05/31,,,V,568881,154104
LE,21434892,18601,Volilna enota  1,,8.62,2006/05/31,2006/05/31,,,V,466399,110806
LE,21434906,18701,Volilna enota  1,,18.68,2006/05/31,2006/05/31,,,V,603262,160023
LE,21434914,18801,Volilna enota  1,,2.59,2006/05/31,2006/05/31,,,V,589252,159633
LE,21434922,18901,Volilna enota  1,,2.4,2006/05/31,2006/05/31,,,V,499200,123436
LE,21434949,19001,Volilna enota  1,,117.09,2006/05/31,2006/05/31,,,V,512640,123485
LE,21434957,19101,Volilna enota  1,,38.08,2006/05/31,2006/05/31,,,V,561401,126594
LE,21434965,19201,Volilna enota  1,,42.53,2006/05/31,2006/05/31,,,V,433720,140858
LE,21434973,19301,Volilna enota  1,,164.24,2006/05/31,2006/05/31,,,V,494839,76875
LE,21434981,19401,Volilna enota  1,,41.96,2006/05/31,2006/05/31,,,V,489749,98166
LE,21434990,19501,Volilna enota  1,,30.58,2006/05/31,2006/05/31,,,V,569682,173414
LE,23780798,1102,Volilna enota 2,,6.75,2006/06/21,2006/06/26,,,V,521140,121295
LE,23780801,1103,Volilna enota 3,,32.22,2006/06/21,2006/06/26,,,V,518800,121935
LE,23780887,15501,Volilna enota 1,,1.59,2006/06/09,2006/06/12,,,V,517650,133175
LE,23780895,15502,Volilna enota 2,,3.13,2006/06/09,2006/06/12,,,V,516220,132955
LE,23780909,15503,Volilna enota 3,,3.99,2006/06/09,2006/06/12,,,V,517490,132055
LE,23780917,15504,Volilna enota 4,,2.59,2006/06/09,2006/06/12,,,V,517632,134146
LE,23780925,15505,Volilna enota 5,,7.76,2006/06/09,2006/06/12,,,V,518551,134165
LE,23780933,15506,Volilna enota 6,,1.26,2006/06/09,2006/06/12,,,V,518460,133295
LE,23780941,15507,Volilna enota 7,,11.34,2006/06/09,2006/06/12,,,V,516801,135935
LE,23780968,12701,Volilna enota 1,,28.13,2006/06/12,2006/06/13,,,V,524010,120285
LE,23780984,13901,Volilna enota 1,,44.69,2006/06/13,2006/06/15,,,V,523490,131785
LE,23781026,13902,Volilna enota 2,,30.61,2006/06/13,2006/06/15,,,V,523510,128215
LE,23784971,9902,Volilna enota 2,,28.69,2014/08/11,2014/08/11,,,V,515740,99035
LV,23939304,61024,"OŠ Milana Šuštaršiča, Štembalova ul. 2a",,0.05,2018/09/14,2018/09/14,6101024,,V,462739,104196
LV,23939347,61016,"Prostori MOL, Dunajska c. 101",,0.1,2018/09/14,2018/09/14,6101016,,V,461659,104187
LV,23939363,61020,"OŠ Vita Kraigherja, Trg 9. maja 1",,0.28,2022/08/05,2022/08/05,6101020,,V,461559,103306
LV,23939371,61019,"OŠ Vita Kraigherja, Trg 9. maja 1",,0.21,2018/09/14,2018/09/14,6101019,,V,461969,103536
LV,23939380,61005,"OŠ Bežigrad, Črtomirova ul.12",,0.05,2006/09/25,2006/09/26,6101005,,V,462539,102706
LV,23939398,61007,"OŠ Bežigrad, Črtomirova ul.12",,0.05,2006/09/25,2006/09/26,6101007,,V,462869,102426
LV,23939401,61023,"OŠ Savsko naselje, Matjaževa ul. 4",,0.12,2018/09/14,2018/09/14,6101023,,V,463129,102686
LV,23939410,61013,"OŠ Mirana Jarca, Ipavčeva ul. 1",,0.34,2022/07/27,2022/07/27,6101013,,V,462429,103546
LV,23939436,61002,"OŠ Franceta Bevka, Ul. Pohorskega bataljona 1",,0.17,2006/09/25,2006/09/26,6101002,,V,461689,104267
LV,23939444,61003,"Prostori MOL, Vojkova c.87",,0.23,2006/09/25,2006/09/26,6101003,,V,462449,104516
LV,23939452,61029,"Prostori MOL, Štefanova ul. 11",,0.14,2018/09/14,2018/09/14,6102029,,V,461599,102096
LV,23939479,61031,"OŠ Majde Vrhovnik, Gregorčičeva ul.16",,0.25,2014/08/04,2014/08/04,6102031,,V,461269,101516
LV,23939487,61048,"Prostori MOL, Rozmanova ul.12",,0.43,2022/08/05,2022/08/05,6102048,,V,462899,101536
LV,23939495,61046,"OŠ Vodmat, Potrčeva ul. 1",,0.18,2022/08/05,2022/08/05,6102046,,V,463159,101806
LV,23939509,61040,"Dom upokojencev Poljane, Ulica Janeza Pavla II. 4",,0.15,2022/08/05,2022/08/05,6102040,,V,462491,101309
LV,23939525,61052,"OŠ Maksa Pečarja, Črnuška cesta 9",,2.04,2022/08/05,2022/08/05,6103052,,V,463509,108167
LV,23939533,61054,"Prostori MOL, Dunajska c.367",,0.59,2018/09/14,2018/09/14,6103054,,V,463649,107136
LV,23939541,61058,"OŠ Dravlje, Klopčičeva ul.1",,0.05,2022/08/08,2022/08/08,6104058,,V,459709,104577
LV,23939550,61060,"Dom starejših občanov Dravlje, Kunaverjeva ul.15",,1.36,2022/08/08,2022/08/08,6104060,,V,459409,104437
LV,23939568,61064,"Dom krajanov, Draveljska ul.44",,0.26,2022/08/08,2022/08/08,6104064,,V,459369,105027
LV,23939584,61062,"Inštitut Montessori, Ulica Ferda Kozaka 49",,4.79,2022/08/08,2022/08/08,6104062,,V,455029,105007
LV,23939592,61061,"Inštitut Montessori, Ulica Ferda Kozaka 49",,0.36,2022/08/08,2022/08/08,6104061,,V,457649,104167
LV,23939606,61074,"OŠ Božidarja Jakca, Nusdorferjeva ul.10",,0.46,2022/08/08,2022/08/08,6105074,,V,464579,100856
LV,23939614,61075,"OŠ Božidarja Jakca, Nusdorferjeva ul.10",,0.97,2022/08/08,2022/08/08,6105075,,V,464149,101026
LV,23939649,61077,"OŠ Božidarja Jakca, Nusdorferjeva ul.10",,0.09,2022/08/08,2022/08/08,6105077,,V,464919,101346
LV,23939657,61072,"OŠ Karla Destovnika Kajuha, Jakčeva ul. 42",,0.07,2022/08/08,2022/08/08,6105072,,V,464959,101526
LV,23939665,61073,"OŠ Karla Destovnika Kajuha, Jakčeva ul. 42",,0.16,2022/08/08,2022/08/08,6105073,,V,464959,101686
LV,23939681,61088,"Zadružni dom Zadobrova, Zadobrovška c.88",,1.18,2022/08/08,2022/08/08,6106088,,V,466799,104506
LV,23939690,61080,"OŠ Nove Jarše, Clevelandska ul.11",,0.07,2022/08/08,2022/08/08,6106080,,V,464989,103696
LV,23939703,61084,"OŠ Jožeta Moškriča, Jarška c.34",,0.06,2022/08/08,2022/08/08,6106084,,V,464459,103816
LV,23939711,61082,"OŠ Jožeta Moškriča, Jarška c.34",,0.18,2022/08/08,2022/08/08,6106082,,V,463979,103336
LV,23939754,61085,"OŠ Vide Pregarc, Bazoviška ul. 1",,2.96,2022/08/08,2022/08/08,6106085,,V,464879,102986
LV,23939762,61086,"OŠ Vide Pregarc, Bazoviška ul. 1",,0.5,2022/08/08,2022/08/08,6106086,,V,463469,102426
LV,23939819,61102,"Gimnazija Moste, Zaloška c. 49",,0.05,2022/08/08,2022/08/08,6107102,,V,463979,102046
LV,23939835,61105,"OŠ Ketteja in Murna, Koširjeva ul.2",,0.27,2022/08/08,2022/08/08,6107105,,V,463489,101136
LV,23939843,61106,"OŠ Ketteja in Murna, Koširjeva ul.2",,0.12,2022/08/08,2022/08/08,6107106,,V,464199,101349
LV,23939878,61090,"OŠ Martina Krpana, Gašperšičeva ul.10",,0.02,2022/08/08,2022/08/08,6107090,,V,465359,101526
LV,23939886,61093,"Dom občanov Fužine, Preglov trg 15",,0.16,2022/08/08,2022/08/08,6107093,,V,465439,101756
LV,23939894,61094,"OŠ Nove Fužine, Preglov trg 8",,0.14,2022/08/08,2022/08/08,6107094,,V,465779,101706
LV,23939908,61098,"SŠ za gostinstvo in turizem, Preglov trg 9",,0.16,2022/08/08,2022/08/08,6107098,,V,465949,101766
LV,23939916,61097,"OŠ Nove Fužine, Preglov trg 8",,0.19,2022/08/08,2022/08/08,6107097,,V,466189,101276
LV,23939924,61089,"Gasilski dom Slape, Slape 50",,0.85,2022/08/08,2022/08/08,6107089,,V,466689,101806
LV,23939932,61111,"Center Zalog, Zaloška cesta 267, 1. nadstropje",,1.7,2022/08/08,2022/08/08,6108111,,V,470409,102486
LV,23939959,61110,"OŠ Zalog, Cerutova ul. 7",,2.13,2022/08/08,2022/08/08,6108110,,V,470269,102906
LV,23939967,61109,"OŠ Zalog, Cerutova ulica 7",,1.16,2022/08/08,2022/08/08,6108109,,V,470129,102056
LV,23939983,61122,"Gasilski dom Slape, Slape 50",,0.85,2022/08/08,2022/08/08,6108122,,V,467179,101536
LV,23940019,61120,"OŠ Polje, Polje 358",,0.48,2022/08/08,2022/08/08,6108120,,V,467859,101776
LV,23940027,61118,"Prostori MOL , Polje 12",,0.14,2022/08/08,2022/08/08,6108118,,V,467349,102136
LV,23940035,61119,"Prostori MOL, Polje 12",,0.06,2022/08/08,2022/08/08,6108119,,V,467199,101966
LV,23940183,61132,"OŠ Danile Kumar, Gogalova ulica 15",,0.1,2022/08/05,2022/08/05,6109132,,V,461909,105447
LV,23940191,61128,"OŠ Danile Kumar, Gogalova ulica 15",,0.21,2022/08/05,2022/08/05,6109128,,V,462279,105927
LV,23940205,61139,"OŠ Vrhovci, C. na Bokalce 1",,0.84,2022/08/05,2022/08/05,6110139,,V,458009,100607
LV,23940213,61136,"OŠ Vič, Abramova ul. 26",,0.26,2022/08/05,2022/08/05,6110136,,V,458619,100567
LV,23940221,61137,"OŠ Vič, Abramova ul. 26",,0.12,2022/08/05,2022/08/05,6110137,,V,459435,100646
LV,23940230,61146,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48",,0.96,2022/08/05,2022/08/05,6111146,,V,461949,99444
LV,23940248,61152,"OŠ Oskarja Kovačiča, Ob dolenjski železnici 48",,0.48,2022/08/05,2022/08/05,6111152,,V,462869,99076
LV,23940264,61163,"OŠ Sostro, Cesta II. grupe odredov 47",,1.3,2022/08/05,2022/08/05,6112163,,V,469139,99826
LV,23940302,61169,"MOL - Ljudski dom, Prušnikova ul.99",,0.47,2022/08/05,2022/08/05,6113169,,V,459119,105897
LV,23940337,61171,"Gasilski dom, Vižmarska pot 9",,0.79,2022/08/05,2022/08/05,6113171,,V,457799,107697
LV,23940353,61174,"OŠ Vižmarje - Brod, Na gaju 2",,0.74,2022/08/05,2022/08/05,6113174,,V,459019,108367
LV,23940663,61180,"OŠ Sp. Šiška, Gasilska c.17",,0.56,2022/08/05,2022/08/05,6114180,,V,461209,102496
LV,23940850,61185,"Gimnazija Ljubljana - Šiška, Aljaževa ul.32",,0.15,2022/08/05,2022/08/05,6114185,,V,460899,103307
LV,23940868,61181,"OŠ Sp. Šiška, Gasilska c. 17",,0.15,2022/08/05,2022/08/05,6114181,,V,461200,102980
LV,23940922,61190,"OŠ Riharda Jakopiča, Derčeva ul.1",,0.04,2022/08/05,2022/08/05,6114190,,V,460609,103237
LV,23940949,61186,"Vrtec Andersen, Derčeva ul.10",,0.06,2022/08/05,2022/08/05,6114186,,V,460089,103847
LV,23940957,61194,"OŠ Valentina Vodnika, Adamičeva ul. 16",,0.93,2022/08/05,2022/08/05,6114194,,V,459789,103627
LV,23940981,61195,"OŠ Valentina Vodnika, Adamičeva ul.16",,0.07,2022/08/05,2022/08/05,6114195,,V,459889,103927
LV,23941007,61208,"OŠ Hinka Smrekarja, Gorazdova ul.16",,0.04,2022/08/05,2022/08/05,6114208,,V,460399,103837
LV,23941031,61199,"OŠ Valentina Vodnika, Adamičeva ul.16",,0.07,2022/08/05,2022/08/05,6114199,,V,459859,104367
LV,23941040,61197,"OŠ Valentina Vodnika, Adamičeva ul.16",,0.09,2022/08/05,2022/08/05,6114197,,V,459669,103867
LV,23941210,61203,"OŠ Koseze, Ledarska ul. 23",,0.03,2022/08/05,2022/08/05,6114203,,V,459169,103707
LV,23941236,61205,"OŠ Koseze, Ledarska ul. 23",,0.65,2022/08/05,2022/08/05,6114205,,V,458733,103410
LV,23941252,61218,"OŠ Trnovo, Karunova ul. 14a",,0.09,2022/08/05,2022/08/05,6116218,,V,461629,100296
LV,23941279,61216,"OŠ Trnovo, Karunova ul. 14a",,0.3,2022/08/05,2022/08/05,6116216,,V,461669,99826
LV,23941287,61227,"Dom gasilcev, Cesta v Mestni log 31",,0.31,2022/08/05,2022/08/05,6116227,,V,460909,99786
LV,23941295,61236,"Fakulteta za elektrotehniko,Tržaška c. 25",,0.23,2022/08/05,2022/08/05,6117236,,V,460579,100986
LV,23941309,61230,"Osnovna šola Vič, Tržaška cesta 74",,0.19,2022/08/05,2022/08/05,6117230,,V,459589,100426
LV,23941325,61233,"Prostori MOL, Tbilisijska ul.22a",,0.41,2022/08/05,2022/08/05,6117233,,V,458959,99706
LV,23941333,61232,"JP VOKA SNAGA d.o.o., Cesta dveh cesarjev 111",,4.1,2022/08/05,2022/08/05,6117232,,V,458899,99286
LV,23941341,22001,"Gasilski dom Beričevo, Beričevo 12",,4.06,2022/09/26,2022/09/26,2201001,,V,470559,105366
LV,23941350,22002,"Osnovna šola Janka Modra, Videm 17",,3.03,2022/09/26,2022/09/26,2201002,,V,472449,105406
LV,23941368,22004,"Kulturni dom Dolsko, Dolsko 55",,6.36,2022/10/18,2022/10/18,2201004,,V,474859,105826
LV,23941376,22005,"Gasilski dom Vinje, Vinje 26b",,3.16,2022/10/18,2022/10/18,2201005,,V,474659,107326
LV,23941384,22008,"Dom krajanov Klopce, Klopce 40",,3.81,2022/10/18,2022/10/18,2201008,,V,476259,107586
LV,23941392,22007,"Osnovna šola Senožeti, Senožeti 53",,3.94,2022/10/18,2022/10/18,2201007,,V,479619,105896
LV,23941406,22006,"Gasilski dom Laze, Laze 29b",,3.84,2022/10/18,2022/10/18,2201006,,V,475949,105366
